file,year,longitude,latitude,lr_shape,hr_shape,scale_h,channels,shape_ok,finite_ok,n_nonfinite,reflectance_ok,hr_min,hr_max,bands_ok,band_order_plausible,lr_matches_4x_avg_hr,lr_max_abs_err_vs_4x_avg,has_stored_metadata,valid
S2_2022_m121.36911_38.34102.npz,2022,-121.36910524802816,38.34101943668791,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01899999938905239,0.5095999836921692,True,True,True,0.0,True,True
S2_2022_m121.36921_38.08460.npz,2022,-121.36920752361357,38.08460478287224,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015200000256299973,0.47040000557899475,True,True,True,0.0,True,True
S2_2022_m121.36933_38.08597.npz,2022,-121.36932989203552,38.08596626865811,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015850000083446503,0.47040000557899475,True,True,True,0.0,True,True
S2_2022_m121.36949_38.22440.npz,2022,-121.36948552592645,38.22439740680675,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015449999831616879,0.5221999883651733,True,True,True,0.0,True,True
S2_2022_m121.36950_38.10979.npz,2022,-121.36950289871847,38.10979330050592,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013050000183284283,0.47620001435279846,True,True,True,0.0,True,True
S2_2022_m121.36962_38.16998.npz,2022,-121.36961811596198,38.169982852787015,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.023800000548362732,0.4997999966144562,True,True,True,0.0,True,True
S2_2022_m121.36980_38.07005.npz,2022,-121.36979997505154,38.07004992285484,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01834999956190586,0.4763999879360199,True,True,True,0.0,True,True
S2_2022_m121.37005_38.14076.npz,2022,-121.37004619519146,38.14075643112638,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018300000578165054,0.8583999872207642,True,True,True,0.0,True,True
S2_2022_m121.37022_38.06108.npz,2022,-121.3702156688399,38.06108220809764,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012400000356137753,0.6814000010490417,True,True,True,0.0,True,True
S2_2022_m121.37024_38.15043.npz,2022,-121.37023690434701,38.15042797433064,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019999999552965164,0.5166000127792358,True,True,True,0.0,True,True
S2_2022_m121.37032_38.24198.npz,2022,-121.37032091591006,38.241979487376085,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01769999973475933,0.7164000272750854,True,True,True,0.0,True,True
S2_2022_m121.37032_38.34548.npz,2022,-121.37032496770291,38.345478931919324,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03240000084042549,0.49320000410079956,True,True,True,0.0,True,True
S2_2022_m121.37045_38.11653.npz,2022,-121.37044823347263,38.11653009563202,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01640000008046627,0.47620001435279846,True,True,True,0.0,True,True
S2_2022_m121.37062_38.06932.npz,2022,-121.37061682809357,38.069321745939774,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01834999956190586,0.4763999879360199,True,True,True,0.0,True,True
S2_2022_m121.37063_38.08458.npz,2022,-121.3706308787993,38.08458052841465,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015200000256299973,0.47040000557899475,True,True,True,0.0,True,True
S2_2022_m121.37071_38.20249.npz,2022,-121.37070932178172,38.20249482172321,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014399999752640724,0.4343999922275543,True,True,True,0.0,True,True
S2_2022_m121.37082_38.25963.npz,2022,-121.37082284699522,38.25963214765931,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01850000023841858,0.4832000136375427,True,True,True,0.0,True,True
S2_2022_m121.37086_38.16334.npz,2022,-121.37085507979896,38.16333879823123,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018549999222159386,0.4997999966144562,True,True,True,0.0,True,True
S2_2022_m121.37094_38.28736.npz,2022,-121.3709396288574,38.287355600887835,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015350000001490116,0.6172000169754028,True,True,True,0.0,True,True
S2_2022_m121.37096_38.18191.npz,2022,-121.37096323518914,38.181907311994344,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01679999940097332,0.8407999873161316,True,True,True,0.0,True,True
S2_2022_m121.37108_38.07366.npz,2022,-121.37107502828545,38.07366438101154,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0142000000923872,0.4763999879360199,True,True,True,0.0,True,True
S2_2022_m121.37110_38.26041.npz,2022,-121.37109677776718,38.26040665864282,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01850000023841858,0.4832000136375427,True,True,True,0.0,True,True
S2_2022_m121.37208_38.24188.npz,2022,-121.37208109552574,38.241884608560675,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01769999973475933,0.7164000272750854,True,True,True,0.0,True,True
S2_2022_m121.37224_38.12364.npz,2022,-121.37224250999537,38.12364199946263,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014800000004470348,0.5600000023841858,True,True,True,0.0,True,True
S2_2022_m121.37256_38.20571.npz,2022,-121.37256269563782,38.20570982194113,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014299999922513962,0.4343999922275543,True,True,True,0.0,True,True
S2_2022_m121.37277_38.03584.npz,2022,-121.37276507317463,38.03584499221593,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012149999849498272,0.5,True,True,True,0.0,True,True
S2_2022_m121.37278_38.24590.npz,2022,-121.37278295460429,38.24589837808015,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01810000091791153,0.7164000272750854,True,True,True,0.0,True,True
S2_2022_m121.37314_38.21141.npz,2022,-121.37314450832271,38.2114138495922,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.4819999933242798,True,True,True,0.0,True,True
S2_2022_m121.37334_38.10038.npz,2022,-121.37334134060907,38.10037768485532,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013299999758601189,0.4772000014781952,True,True,True,0.0,True,True
S2_2022_m121.37343_38.19193.npz,2022,-121.37342915892029,38.191929647516766,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014750000089406967,0.49160000681877136,True,True,True,0.0,True,True
S2_2022_m121.37344_38.36341.npz,2022,-121.3734422406032,38.36341170604235,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.022099999710917473,0.5504000186920166,True,True,True,0.0,True,True
S2_2022_m121.37439_38.33768.npz,2022,-121.3743899255675,38.33768309190706,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01730000041425228,0.5095999836921692,True,True,True,0.0,True,True
S2_2022_m121.37441_38.26165.npz,2022,-121.3744069099179,38.26164892968487,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020250000059604645,0.5149999856948853,True,True,True,0.0,True,True
S2_2022_m121.37464_38.34041.npz,2022,-121.37463570292662,38.34040599353955,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01899999938905239,0.5095999836921692,True,True,True,0.0,True,True
S2_2022_m121.37466_38.17918.npz,2022,-121.37466018413899,38.17918212736194,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016100000590085983,0.8407999873161316,True,True,True,0.0,True,True
S2_2022_m121.37480_38.04263.npz,2022,-121.37479942797385,38.042628140458994,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.005400000140070915,0.7264000177383423,True,True,True,0.0,True,True
S2_2022_m121.37498_38.13444.npz,2022,-121.37498015903483,38.1344388804456,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.005900000222027302,0.5235999822616577,True,True,True,0.0,True,True
S2_2022_m121.37546_38.13378.npz,2022,-121.3754643918916,38.13378129723185,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.005900000222027302,0.5551999807357788,True,True,True,0.0,True,True
S2_2022_m121.37549_38.19066.npz,2022,-121.3754902642865,38.19066080684684,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014750000089406967,0.49160000681877136,True,True,True,0.0,True,True
S2_2022_m121.37551_38.06190.npz,2022,-121.37551459505647,38.06190080698612,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012400000356137753,0.6069999933242798,True,True,True,0.0,True,True
S2_2022_m121.37571_38.20144.npz,2022,-121.37571324502174,38.20143558835474,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014399999752640724,0.4307999908924103,True,True,True,0.0,True,True
S2_2022_m121.37577_38.19754.npz,2022,-121.37577004338706,38.19753874605789,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.028200000524520874,0.4307999908924103,True,True,True,0.0,True,True
S2_2022_m121.37616_38.22299.npz,2022,-121.37615940255243,38.222985119409465,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.010099999606609344,0.5365999937057495,True,True,True,0.0,True,True
S2_2022_m121.37628_38.25071.npz,2022,-121.3762781391546,38.25070864164136,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01785000041127205,0.5544000267982483,True,True,True,0.0,True,True
S2_2022_m121.37646_38.13357.npz,2022,-121.37646424022584,38.13356942667999,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.005900000222027302,0.5551999807357788,True,True,True,0.0,True,True
S2_2022_m121.37672_38.03084.npz,2022,-121.37672471743775,38.0308424489248,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012149999849498272,0.44440001249313354,True,True,True,0.0,True,True
S2_2022_m121.37692_38.16427.npz,2022,-121.3769194287866,38.16427427817094,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018549999222159386,0.4997999966144562,True,True,True,0.0,True,True
S2_2022_m121.37735_38.19998.npz,2022,-121.3773497362441,38.19997917115785,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014399999752640724,0.4307999908924103,True,True,True,0.0,True,True
S2_2022_m121.37775_38.20212.npz,2022,-121.37774623103526,38.202115131763556,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014399999752640724,0.4307999908924103,True,True,True,0.0,True,True
S2_2022_m121.37779_38.35944.npz,2022,-121.37778533877837,38.35944194490824,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.025299999862909317,0.5504000186920166,True,True,True,0.0,True,True
S2_2022_m121.37781_38.20737.npz,2022,-121.37781226131266,38.20737343313046,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012400000356137753,0.5267999768257141,True,True,True,0.0,True,True
S2_2022_m121.37798_38.16627.npz,2022,-121.37798257691165,38.16626899170283,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019349999725818634,0.4997999966144562,True,True,True,0.0,True,True
S2_2022_m121.37808_38.35522.npz,2022,-121.37808498350594,38.35521635069058,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.023900000378489494,0.45719999074935913,True,True,True,0.0,True,True
S2_2022_m121.37841_38.19587.npz,2022,-121.37840713641877,38.19587044253719,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019700000062584877,0.3953999876976013,True,True,True,0.0,True,True
S2_2022_m121.37867_38.12256.npz,2022,-121.37866513874671,38.12255834765288,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014800000004470348,0.5600000023841858,True,True,True,0.0,True,True
S2_2022_m121.37876_38.15528.npz,2022,-121.37875950719413,38.155282289033124,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018549999222159386,0.4848000109195709,True,True,True,0.0,True,True
S2_2022_m121.37927_38.23481.npz,2022,-121.37926655368682,38.23481446880003,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013000000268220901,0.5198000073432922,True,True,True,0.0,True,True
S2_2022_m121.37928_38.21761.npz,2022,-121.37927899541093,38.21760750801162,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.5478000044822693,True,True,True,0.0,True,True
S2_2022_m121.37944_38.19981.npz,2022,-121.37944248108384,38.199813559275235,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014399999752640724,0.4307999908924103,True,True,True,0.0,True,True
S2_2022_m121.37952_38.03774.npz,2022,-121.37951605346228,38.037742440481544,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.008449999615550041,0.4442000091075897,True,True,True,0.0,True,True
S2_2022_m121.37960_38.23474.npz,2022,-121.37960029149741,38.23474383653421,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013000000268220901,0.5198000073432922,True,True,True,0.0,True,True
S2_2022_m121.37968_38.07573.npz,2022,-121.37967673656705,38.075725093363054,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006899999920278788,0.47760000824928284,True,True,True,0.0,True,True
S2_2022_m121.37969_38.22890.npz,2022,-121.3796852163418,38.22889858645687,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.010099999606609344,0.5365999937057495,True,True,True,0.0,True,True
S2_2022_m121.37994_38.12007.npz,2022,-121.3799351406123,38.12006921200801,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016450000926852226,0.4607999920845032,True,True,True,0.0,True,True
S2_2022_m121.38010_38.01403.npz,2022,-121.3800964926505,38.01403209767798,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.007300000172108412,0.5687999725341797,True,True,True,0.0,True,True
S2_2022_m121.38013_38.36505.npz,2022,-121.3801318997796,38.365050898515065,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03280000016093254,0.40959998965263367,True,True,True,0.0,True,True
S2_2022_m121.38021_38.20909.npz,2022,-121.38021054370606,38.20908560000181,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012400000356137753,0.5267999768257141,True,True,True,0.0,True,True
S2_2022_m121.38034_38.07558.npz,2022,-121.38034276941876,38.075583823374615,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006899999920278788,0.503600001335144,True,True,True,0.0,True,True
S2_2022_m121.38044_38.19350.npz,2022,-121.38043677164292,38.19349822483283,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014750000089406967,0.42660000920295715,True,True,True,0.0,True,True
S2_2022_m121.38077_38.16707.npz,2022,-121.38077269919577,38.167065394579225,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019349999725818634,0.4997999966144562,True,True,True,0.0,True,True
S2_2022_m121.38078_38.14986.npz,2022,-121.38078477733708,38.149858326218,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01850000023841858,0.4787999987602234,True,True,True,0.0,True,True
S2_2022_m121.38117_38.16615.npz,2022,-121.38116586509477,38.1661496259687,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019349999725818634,0.4997999966144562,True,True,True,0.0,True,True
S2_2022_m121.38135_38.14030.npz,2022,-121.38135049599168,38.14030369040382,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009600000455975533,0.44780001044273376,True,True,True,0.0,True,True
S2_2022_m121.38135_38.19303.npz,2022,-121.38134615352332,38.19302815104555,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014750000089406967,0.42660000920295715,True,True,True,0.0,True,True
S2_2022_m121.38145_38.03816.npz,2022,-121.38145348726637,38.03816376514802,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.008449999615550041,0.5285999774932861,True,True,True,0.0,True,True
S2_2022_m121.38155_38.12666.npz,2022,-121.38154805455483,38.126664643069795,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.005900000222027302,0.5198000073432922,True,True,True,0.0,True,True
S2_2022_m121.38198_38.22120.npz,2022,-121.38198306949984,38.22119742491222,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.010099999606609344,0.5478000044822693,True,True,True,0.0,True,True
S2_2022_m121.38214_38.05938.npz,2022,-121.38214217604666,38.05938485770756,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.008299999870359898,0.6814000010490417,True,True,True,0.0,True,True
S2_2022_m121.38262_38.14087.npz,2022,-121.38262402317253,38.14086626562248,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009600000455975533,0.4537999927997589,True,True,True,0.0,True,True
S2_2022_m121.38279_38.04093.npz,2022,-121.38278817709534,38.04093297224841,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.008299999870359898,0.5486000180244446,True,True,True,0.0,True,True
S2_2022_m121.38299_38.25650.npz,2022,-121.38299249140853,38.25650268040398,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019999999552965164,0.5303999781608582,True,True,True,0.0,True,True
S2_2022_m121.38311_38.36636.npz,2022,-121.38311257282153,38.366363561132474,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.029999999329447746,0.43479999899864197,True,True,True,0.0,True,True
S2_2022_m121.38352_38.18702.npz,2022,-121.38352326308713,38.18701719705096,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014499999582767487,0.42660000920295715,True,True,True,0.0,True,True
S2_2022_m121.38408_38.22103.npz,2022,-121.38407640781708,38.221031734364495,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.010099999606609344,0.5478000044822693,True,True,True,0.0,True,True
S2_2022_m121.38428_38.21655.npz,2022,-121.3842838236076,38.21654792681141,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.5478000044822693,True,True,True,0.0,True,True
S2_2022_m121.38499_38.17089.npz,2022,-121.38499125232887,38.17088903725641,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016100000590085983,0.4296000003814697,True,True,True,0.0,True,True
S2_2022_m121.38533_38.11809.npz,2022,-121.38532618693917,38.11809380726575,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016450000926852226,0.5234000086784363,True,True,True,0.0,True,True
S2_2022_m121.38551_38.11861.npz,2022,-121.38550855746834,38.11861013324165,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016450000926852226,0.5234000086784363,True,True,True,0.0,True,True
S2_2022_m121.38568_38.03088.npz,2022,-121.38568247700734,38.030883665429485,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012149999849498272,0.4442000091075897,True,True,True,0.0,True,True
S2_2022_m121.38612_38.36573.npz,2022,-121.38612154116518,38.36572774893736,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.029999999329447746,0.4274500012397766,True,True,True,0.0,True,True
S2_2022_m121.38615_38.19950.npz,2022,-121.38614551768812,38.199504019946474,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016499999910593033,0.451200008392334,True,True,True,0.0,True,True
S2_2022_m121.38637_38.12814.npz,2022,-121.38636773730468,38.12814037396248,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009850000031292439,0.397599995136261,True,True,True,0.0,True,True
S2_2022_m121.38664_38.15833.npz,2022,-121.38664454495343,38.1583288844869,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02824999950826168,0.4408000111579895,True,True,True,0.0,True,True
S2_2022_m121.38672_38.35728.npz,2022,-121.38671988749451,38.35727652065125,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02630000002682209,0.503600001335144,True,True,True,0.0,True,True
S2_2022_m121.38678_38.22157.npz,2022,-121.38677735581877,38.22156983538952,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.010099999606609344,0.5468000173568726,True,True,True,0.0,True,True
S2_2022_m121.38694_38.17436.npz,2022,-121.38693571376764,38.17436199173874,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014949999749660492,0.41100001335144043,True,True,True,0.0,True,True
S2_2022_m121.38724_38.20260.npz,2022,-121.38724102501082,38.202601938262276,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015799999237060547,0.4844000041484833,True,True,True,0.0,True,True
S2_2022_m121.38727_38.25338.npz,2022,-121.38726901990655,38.25337768675928,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015300000086426735,0.5303999781608582,True,True,True,0.0,True,True
S2_2022_m121.38783_38.16474.npz,2022,-121.38783423451724,38.164736696581585,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015399999916553497,0.4408000111579895,True,True,True,0.0,True,True
S2_2022_m121.38802_38.16525.npz,2022,-121.38801673824534,38.16525301623706,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014499999582767487,0.43320000171661377,True,True,True,0.0,True,True
S2_2022_m121.38820_38.32089.npz,2022,-121.38819739765813,38.32088998500884,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.5353999733924866,True,True,True,0.0,True,True
S2_2022_m121.38851_38.25284.npz,2022,-121.38851291039714,38.252836908317356,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013100000098347664,0.5303999781608582,True,True,True,0.0,True,True
S2_2022_m121.38864_38.35965.npz,2022,-121.38863767995113,38.35964612292457,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03139999881386757,0.4602000117301941,True,True,True,0.0,True,True
S2_2022_m121.38870_38.12765.npz,2022,-121.38870045580802,38.127645789012654,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009850000031292439,0.397599995136261,True,True,True,0.0,True,True
S2_2022_m121.38903_38.35568.npz,2022,-121.38902819318746,38.35567865787673,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02630000002682209,0.503600001335144,True,True,True,0.0,True,True
S2_2022_m121.38916_38.15835.npz,2022,-121.38916071316132,38.15835061418102,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0101500004529953,0.4408000111579895,True,True,True,0.0,True,True
S2_2022_m121.38924_38.12309.npz,2022,-121.38924054935536,38.123091273274206,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02355000004172325,0.5906000137329102,True,True,True,0.0,True,True
S2_2022_m121.38945_38.25347.npz,2022,-121.38945462965069,38.253470063276495,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013100000098347664,0.5455999970436096,True,True,True,0.0,True,True
S2_2022_m121.38947_38.16633.npz,2022,-121.3894732648203,38.16633183823086,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.022099999710917473,0.4296000003814697,True,True,True,0.0,True,True
S2_2022_m121.38954_38.06614.npz,2022,-121.3895370507025,38.066140677657735,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012299999594688416,0.5694000124931335,True,True,True,0.0,True,True
S2_2022_m121.38960_38.11802.npz,2022,-121.389598175782,38.118020433180824,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018200000748038292,0.5906000137329102,True,True,True,0.0,True,True
S2_2022_m121.38978_38.25035.npz,2022,-121.38978482987811,38.250347701178164,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.010449999943375587,0.5455999970436096,True,True,True,0.0,True,True
S2_2022_m121.38993_38.12100.npz,2022,-121.38993498638193,38.12100151235153,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02539999969303608,0.5906000137329102,True,True,True,0.0,True,True
S2_2022_m121.39000_38.07659.npz,2022,-121.39000357145224,38.07658675832899,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006899999920278788,0.5644000172615051,True,True,True,0.0,True,True
S2_2022_m121.39007_38.23086.npz,2022,-121.39006522106726,38.23086352406659,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013000000268220901,0.5040000081062317,True,True,True,0.0,True,True
S2_2022_m121.39020_38.13898.npz,2022,-121.3901987318062,38.13898311145511,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.009600000455975533,0.4537999927997589,True,True,True,0.0,True,True
S2_2022_m121.39047_38.23910.npz,2022,-121.39046953171855,38.23910284985488,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014999999664723873,0.4909999966621399,True,True,True,0.0,True,True
S2_2022_m121.39057_38.29819.npz,2022,-121.39057044148404,38.29818841025406,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014600000344216824,0.5311999917030334,True,True,True,0.0,True,True
S2_2022_m121.39083_38.18741.npz,2022,-121.39083249225176,38.18741124394783,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.016450000926852226,0.41519999504089355,True,True,True,0.0,True,True
S2_2022_m121.39095_38.08638.npz,2022,-121.39095400745661,38.08637517532988,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.00989999994635582,0.598800003528595,True,True,True,0.0,True,True
S2_2022_m121.39115_38.15182.npz,2022,-121.39115366364541,38.15182318579181,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0101500004529953,0.5314000248908997,True,True,True,0.0,True,True
S2_2022_m121.39143_38.22863.npz,2022,-121.39142805067092,38.22863245239701,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014600000344216824,0.5040000081062317,True,True,True,0.0,True,True
S2_2022_m121.39164_38.17448.npz,2022,-121.39163569624037,38.17447605375066,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014600000344216824,0.40720000863075256,True,True,True,0.0,True,True
S2_2022_m121.39208_38.31868.npz,2022,-121.392083617893,38.318680617051434,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01850000023841858,0.5353999733924866,True,True,True,0.0,True,True
S2_2022_m121.39245_38.22037.npz,2022,-121.39244966671136,38.2203686153945,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.5468000173568726,True,True,True,0.0,True,True
S2_2022_m121.39248_38.21842.npz,2022,-121.3924776304714,38.21842019378092,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.010449999943375587,0.5468000173568726,True,True,True,0.0,True,True
S2_2022_m121.39266_38.21894.npz,2022,-121.39266030004978,38.218936503972735,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011599999852478504,0.5468000173568726,True,True,True,0.0,True,True
S2_2022_m121.39270_38.03050.npz,2022,-121.39270292762399,38.03050311038717,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.012249999679625034,0.4657999873161316,True,True,True,0.0,True,True
S2_2022_m121.39278_38.12095.npz,2022,-121.39278308929607,38.12095250582917,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.024550000205636024,0.5906000137329102,True,True,True,0.0,True,True
